Date,GOOGL,META,MS
2024-03-18,146.79957580566406,494.7928771972656,84.4559326171875
2024-03-19,146.15345764160156,494.05609130859375,84.8976058959961
2024-03-20,147.853271484375,503.2952575683594,87.71087646484375
2024-03-21,146.72006225585938,505.525390625,89.6792221069336
2024-03-22,149.87115478515625,507.3373718261719,88.2869873046875
2024-03-25,149.1753692626953,500.8062438964844,87.50924682617188
2024-03-26,149.7717742919922,493.7076416015625,87.64366912841797
2024-03-27,149.9705810546875,491.6865539550781,89.7752456665039
2024-03-28,150.0301971435547,483.4429626464844,90.40895080566406
2024-04-01,154.56304931640625,489.1875915527344,89.80404663085938
2024-04-02,153.63858032226562,495.18109130859375,89.01670837402344
2024-04-03,153.99642944335938,504.5098876953125,89.29515838623047
2024-04-04,149.63258361816406,508.6715087890625,88.60384368896484
2024-04-05,151.5908660888672,525.0191650390625,88.78627014160156
2024-04-08,153.92686462402344,516.96484375,89.49679565429688
2024-04-09,155.6664276123047,514.6251831054688,90.33213806152344
2024-04-10,155.2091827392578,517.5422973632812,87.99893951416016
2024-04-11,158.4596710205078,520.8576049804688,83.38055419921875
2024-04-12,156.78968811035156,509.6471862792969,82.7564468383789
2024-04-15,153.93679809570312,498.0285339355469,83.52456665039062
2024-04-16,153.47952270507812,497.56060791015625,85.58892822265625
2024-04-17,154.5431671142578,491.9952087402344,86.4914779663086
2024-04-18,155.07994079589844,499.5915832519531,86.664306640625
2024-04-19,153.17138671875,478.9528503417969,87.04837036132812
2024-04-22,155.34829711914062,479.60992431640625,88.42140197753906
2024-04-23,157.31651306152344,493.9167175292969,90.0248794555664
2024-04-24,158.18133544921875,491.328125,90.11129760742188
2024-04-25,155.0699920654297,439.43756103515625,88.8726806640625
2024-04-26,170.92489624023438,441.33917236328125,89.1319351196289
2024-04-29,165.1594696044922,430.716064453125,89.25790405273438
2024-04-30,161.8095703125,428.27685546875,88.0272216796875
2024-05-01,162.88314819335938,437.2572021484375,88.70555877685547
2024-05-02,165.6266632080078,439.7362060546875,89.78118896484375
2024-05-03,166.2429962158203,449.970947265625,90.74053192138672
2024-05-06,167.09786987304688,463.63055419921875,91.85491943359375
2024-05-07,170.2290802001953,466.1792907714844,92.82395935058594
2024-05-08,168.3702392578125,470.5201416015625,92.67860412597656
2024-05-09,168.94677734375,473.3277282714844,95.0721206665039
2024-05-10,167.6445770263672,474.10430908203125,95.23684692382812
2024-05-13,168.1316680908203,465.95037841796875,95.5081787109375
2024-05-14,169.32449340820312,469.7734375,96.30278778076172
2024-05-15,171.48155212402344,479.4207763671875,97.4074935913086
2024-05-16,173.14161682128906,471.1473693847656,96.4966049194336
2024-05-17,175.0104217529297,469.8331604003906,97.11678314208984
2024-05-20,175.86526489257812,466.7767028808594,97.22338104248047
2024-05-21,176.78973388671875,462.585205078125,98.38622283935547
